"OTU_Label","Term","Estimate","SE","z","p_raw","p_BH","lower","upper","sig_BH","CI_excl_zero","extreme_estimate","reliable","sig_any","predictor_type","Domain","Supergroup","Division","Subdivision","Class","Order","Family","Genus","Species","mean_rel_abund","abund_weight"
"Dino-Group-I-Clade-4_X_ASV_21578","seasonSpring:substrateWeathered_PET",-0.502054922864326,23.1642003224005,-0.0216737429255792,0.982708208961871,0.999999999999916,-45.9038875547693,44.8997777090406,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-4","Dino-Group-I-Clade-4_X","Dino-Group-I-Clade-4_X_sp.",0.000895167484836144,0.00795996676201729
"Spirotrachelostyla_ASV_26308","seasonSpring:substrateWeathered_PET",-1.25788716341303,172.036681333302,-0.0073117381343576,0.994166129011272,0.999999999999916,-338.449782576685,335.934008249859,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Trachelostylidae","Spirotrachelostyla","Spirotrachelostyla_tani",0.000462999614675078,0.0041170636848087
"Grammatophora_ASV_10004","seasonSpring:substrateWeathered_PET",2.68334102567087,58.1396338389899,0.0461533870870606,0.963187994569254,0.999999999999916,-111.270341298749,116.637023350091,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Rhabdonematales","Grammatophoraceae","Grammatophora","Grammatophora_marina",0.000813017611067866,0.00722947746724682
"Cephaloidophora_ASV_1589","seasonSpring:substrateWeathered_PET",-3.8837056214932,6.49952385265741,-0.597536944172503,0.55014894896936,0.999999999999916,-16.6227723727017,8.85536112971532,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Cephaloidophoridae","Cephaloidophora","Cephaloidophora_communis",0.000631235019859831,0.00561303874662662
"Membranipora_ASV_17859","seasonSpring:substrateWeathered_PET",-1.56450624798595,128.021927120421,-0.0122206116028416,0.990249605371891,0.999999999999916,-252.48748340401,249.358470908038,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","Obazoa","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Membranipora","Membranipora_membranacea",0.000681860289679878,0.00606320642129311
"Hemiophrys_ASV_410","seasonSpring:substrateWeathered_PET",2.37712166130934,54.2722030668909,0.0437999846510657,0.965063839320684,0.999999999999916,-103.996396349797,108.750639672416,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Hemiophrys",NA,0.000470018323716479,0.00417947512359331
"Pleurosigma_ASV_10232","seasonSpring:substrateWeathered_PET",-0.838438133354226,1.52088258759397,-0.551283932233475,0.581439051341096,0.999999999999916,-3.81936800503841,2.14249173832995,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma_sp.",0.000754008704465177,0.00670476120668429
"Pseudovorticella_ASV_29493","seasonSpring:substrateWeathered_PET",4.53038788999951,9.86281565674562,0.459340217608242,0.645989871328381,0.999999999999916,-14.8007307972219,23.8615065772209,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Pseudovorticella",NA,0.000855777084148466,0.00760970126921529
"Bacillariophyceae_ASV_9918","seasonSpring:substrateWeathered_PET",-0.7290987693645,18.3097362132756,-0.0398202770849239,0.96823641027512,0.999999999999916,-36.6161817473847,35.1579842086557,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000670184356359988,0.00595938222893109
"Phymatolithon_ASV_24738","seasonSpring:substrateWeathered_PET",-3.05771991622837,270.091748163814,-0.0113210415979603,0.990967308644487,0.999999999999916,-532.437546317304,526.322106484847,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","Archaeplastida","Rhodophyta","Eurhodophytina","Florideophyceae","Corallinales","Corallinales_X","Phymatolithon","Phymatolithon_calcareum",0.000878805298110609,0.00781447168462066
"Bacillariophyceae_ASV_32933","seasonSpring:substrateWeathered_PET",-6.13431195556048,8.61404939348597,-0.712128718486258,0.476385072117496,0.999999999999916,-23.017848766793,10.749224855672,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales",NA,NA,NA,0.000592568352813935,0.00526920880452405
"Bacillariophyceae_ASV_8723","seasonSpring:substrateWeathered_PET",-7.22085652903647,21.641130290105,-0.333663557875166,0.738633451678293,0.999999999999916,-49.6374718976423,35.1957588395694,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000692214989893166,0.00615528200594587
"Arcocellulus_ASV_11592","seasonSpring:substrateWeathered_PET",3.22117218559793,162.376921870943,0.0198376231577916,0.984172904842383,0.999999999999916,-315.03759468145,321.479939052645,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Mediophyceae","Cymatosirales","Cymatosiraceae","Arcocellulus","Arcocellulus_cornucervis",0.000604776712521607,0.00537776741410045
"OTU_ASV_15511","seasonSpring:substrateWeathered_PET",-1.98580392192717,1.38552886651129,-1.43324615598039,0.151787503474179,0.999999999999916,-4.70144050028929,0.729832656434954,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,0.000999028226002195,0.00888351242421432
"Bacillariophyceae_ASV_9972","seasonSpring:substrateWeathered_PET",-2.55509176415437,8.97294169908219,-0.284755195101259,0.775831700760199,0.999999999999916,-20.1420574943555,15.0318739660467,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000665932661630284,0.00592157550638588
"Pterocystida_ASV_21630","seasonSpring:substrateWeathered_PET",1.22154162049072,55.02810609028,0.0221985037698125,0.982289611116345,0.999999999999916,-106.633546316458,109.07662955744,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida",NA,NA,NA,NA,0.000939409947975574,0.00835337753935814
"Pleurosigma_ASV_10236","seasonSpring:substrateWeathered_PET",-2.51906689016851,1.32626789313579,-1.89936505528495,0.057516494737575,0.536929088073543,-5.11855196071467,0.0804181803776403,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma_intermedium",0.000633541401561919,0.00563354744695381
"Arthropoda_ASV_17239","seasonSpring:substrateWeathered_PET",3.20283557076659,152.27473125105,0.0210332702245008,0.983219115740014,0.999999999999916,-295.255637681292,301.661308822825,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda",NA,NA,NA,NA,0.000835291476118101,0.00742754009626867
"Cryothecomonas_ASV_15153","seasonSpring:substrateWeathered_PET",0.627453720520174,600.682919797978,0.00104456727474655,0.999166556050324,0.999999999999916,-1176.71106908352,1177.96597652456,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryothecomonas-lineage","Cryothecomonas","Cryothecomonas_aestivalis",0.000485859015169392,0.00432033298493045
"OTU_ASV_33058","seasonSpring:substrateWeathered_PET",0.22339040946577,1077.54547801383,0.000207314135712891,0.999834587253063,0.999999999999916,-2111.76574649763,2112.21252731657,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,0.000358293150755474,0.00318599772599433
"Ectocarpus_ASV_8444","seasonSpring:substrateWeathered_PET",0.258014310772284,571.782447681157,0.000451245594926272,0.999639958118897,0.999999999999916,-1120.4355831443,1120.95161176584,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Ectocarpus",NA,0.000611620689744713,0.0054386251107201
"Protolitonotus_ASV_6509","seasonSpring:substrateWeathered_PET",-1.13733387702316,114.486668197688,-0.00993420364945283,0.992073782655399,0.999999999999916,-225.531203544491,223.256535790445,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Protolitonotus","Protolitonotus_clampi",0.00039982271288003,0.00355528497084227
"Haslea_ASV_9240","seasonSpring:substrateWeathered_PET",-3.33800186000455,8.8670174640502,-0.376451481407125,0.706581279254227,0.999999999999916,-20.7173560895429,14.0413523695339,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","Haslea_avium",0.000632444683086071,0.00562379525782393
"Pleurosigma_ASV_10260","seasonSpring:substrateWeathered_PET",0.38850323423295,1.49276927828707,0.260256718760149,0.794665755894561,0.999999999999916,-2.53732455120971,3.31433101967561,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma_intermedium",0.000590563441398053,0.00525138082428398
"Zoothamnium_1_ASV_32724","seasonSpring:substrateWeathered_PET",1.1441959535007,9586.39834888618,0.000119356186949361,0.999904767541423,0.999999999999916,-18788.1965678634,18790.4849597704,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Zoothamnium_1","Zoothamnium_duplicatum",0.000630418225457942,0.00560577568535533
"Cephaloidophora_ASV_1583","seasonSpring:substrateWeathered_PET",-6.17473556647967,14.4913978053251,-0.42609661603594,0.670037445901527,0.999999999999916,-34.5778752649169,22.2284041319575,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Cephaloidophoridae","Cephaloidophora","Cephaloidophora_communis",0.000341729112939679,0.00303870775770124
"Ephelota_ASV_2997","seasonSpring:substrateWeathered_PET",-0.825850081569954,181.834873329245,-0.00454175850016737,0.996376213472144,0.999999999999916,-357.222201806889,355.570501643749,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_mammillata",0.000638027770207678,0.00567344092600364
"Bacillariophyceae_ASV_9977","seasonSpring:substrateWeathered_PET",-5.41897706911739,1.78611030961412,-3.03395430839214,0.0024137098377523,0.0543702557309393,-8.91975327596107,-1.9182008622737,FALSE,TRUE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000598212842530129,0.00531940047400552
"Phaeocystis_ASV_20921","seasonSpring:substrateWeathered_PET",-6.66479432551283,11.6050800087652,-0.574299730848815,0.56576499128761,0.999999999999916,-29.4107511426926,16.081162491667,FALSE,FALSE,FALSE,FALSE,FALSE,"season × substrate","Eukaryota","Haptista","Haptophyta","Haptophyta_X","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis_globosa",0.000618796322533634,0.00550243193956923
