"site","season","OTU_Label","n_glass","n_plastic","k_glass","k_plastic","enough","prop_plastic","prop_glass","Prevalence","fisher_p","fisher_BH","reliable_occ","occ_dir","display_label","Class"
"SELVA","Spring","Ephelota_ASV_1009",3,12,1,0,TRUE,0,0.333333333333333,"0/12 vs 1/3",0.2,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea"
"SELVA","Spring","Ephelota_ASV_1020",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea"
"SELVA","Spring","Ephelota_ASV_2990",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Ephelota_truncata","Phyllopharyngea"
"SELVA","Spring","Ephelota_ASV_2997",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Ephelota_mammillata","Phyllopharyngea"
"SELVA","Spring","Ephelota_ASV_4004",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_4004","Phyllopharyngea"
"SELVA","Spring","Ephelota_ASV_4014",3,12,1,7,TRUE,0.583333333333333,0.333333333333333,"7/12 vs 1/3",0.569230769230769,1,FALSE,"ns","Ephelota_mammillata","Phyllopharyngea"
"SELVA","Spring","Ephelota_ASV_4846",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea"
"SELVA","Spring","Ephelota_ASV_661",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_661","Phyllopharyngea"
"SELVA","Spring","Ephelota_ASV_662",3,12,3,7,TRUE,0.583333333333333,1,"7/12 vs 3/3",0.505494505494505,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_662","Phyllopharyngea"
"SELVA","Spring","Euglyphida_XX_ASV_18003",3,12,1,3,TRUE,0.25,0.333333333333333,"3/12 vs 1/3",1,1,FALSE,"ns","Euglyphida_XX_sp.","Filosa-Imbricatea"
"SELVA","Spring","Filosa-Thecofilosea_ASV_15525",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Filosa-Thecofilosea_ASV_15525","Filosa-Thecofilosea"
"SELVA","Spring","Folliculinidae_ASV_3614",3,12,2,2,TRUE,0.166666666666667,0.666666666666667,"2/12 vs 2/3",0.153846153846154,1,FALSE,"ns","Folliculinidae_ASV_3614","Heterotrichea"
"SELVA","Spring","Fragilariaceae_ASV_10037",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Fragilariaceae_ASV_10037","Bacillariophyceae"
"SELVA","Spring","Gastrotricha_XX_ASV_16593",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Gastrotricha_XX_ASV_16593","Gastrotricha"
"SELVA","Spring","Grammatophora_ASV_10004",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Grammatophora_marina","Bacillariophyceae"
"SELVA","Spring","Grammonema_ASV_10016",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Grammonema_striatula","Bacillariophyceae"
"SELVA","Spring","Halomonhystera_ASV_27076",3,12,0,4,TRUE,0.333333333333333,0,"4/12 vs 0/3",0.516483516483517,1,FALSE,"ns","Halomonhystera_sp.","Nematoda"
"SELVA","Spring","Halomonhystera_ASV_27080",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Halomonhystera_disjuncta","Nematoda"
"SELVA","Spring","Halomonhystera_ASV_27093",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Halomonhystera_disjuncta","Nematoda"
"SELVA","Spring","Haplogloia_ASV_8474",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Haplogloia_andersonii","Phaeophyceae"
"SELVA","Spring","Harpacticus_ASV_13902",3,12,0,9,TRUE,0.75,0,"9/12 vs 0/3",0.043956043956044,1,FALSE,"ns","Harpacticus_sp.","Arthropoda"
"SELVA","Spring","Haslea_ASV_9240",3,12,2,11,TRUE,0.916666666666667,0.666666666666667,"11/12 vs 2/3",0.371428571428571,1,FALSE,"ns","Haslea_avium","Bacillariophyceae"
"SELVA","Spring","Hemiophrys_ASV_410",3,12,0,3,TRUE,0.25,0,"3/12 vs 0/3",1,1,FALSE,"ns","Hemiophrys sp. Hemiophrys_ASV_410","Litostomatea"
"SELVA","Spring","Heribaudiella_ASV_10922",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Heribaudiella_fluviatilis","Phaeophyceae"
"SELVA","Spring","Heribaudiella_ASV_10928",3,12,2,6,TRUE,0.5,0.666666666666667,"6/12 vs 2/3",1,1,FALSE,"ns","Heribaudiella_fluviatilis","Phaeophyceae"
"SELVA","Spring","Hiatella_ASV_13195",3,12,0,4,TRUE,0.333333333333333,0,"4/12 vs 0/3",0.516483516483517,1,FALSE,"ns","Hiatella_arctica","Mollusca"
"SELVA","Spring","Labyrinthulaceae_ANT10_3_ASV_9457",3,12,2,8,TRUE,0.666666666666667,0.666666666666667,"8/12 vs 2/3",1,1,FALSE,"ns","Labyrinthulaceae_ANT10_3_sp.","Sagenista"
"SELVA","Spring","Leathesia_ASV_8462",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Leathesia_difformis","Phaeophyceae"
"SELVA","Spring","Lichomolgus_ASV_17960",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Lichomolgus_marginatus","Arthropoda"
"SELVA","Spring","Licmophora_ASV_9913",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Licmophora_gracilis","Bacillariophyceae"
"SELVA","Spring","Licmophora_ASV_9996",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Licmophora sp. Licmophora_ASV_9996","Bacillariophyceae"
"SELVA","Spring","Loxophyllum_ASV_32660",3,12,1,0,TRUE,0,0.333333333333333,"0/12 vs 1/3",0.2,1,FALSE,"ns","Loxophyllum_perihoplophorum","Litostomatea"
"SELVA","Spring","Loxophyllum_ASV_6533",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Loxophyllum_rostratum","Litostomatea"
"SELVA","Spring","Loxosomella_ASV_16675",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Loxosomella_sp.","Entoprocta"
"SELVA","Spring","MAST-3I_ASV_9358",3,12,1,10,TRUE,0.833333333333333,0.333333333333333,"10/12 vs 1/3",0.153846153846154,1,FALSE,"ns","MAST-3I_sp.","Opalozoa"
"SELVA","Spring","Maxillopoda_ASV_13778",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13778","Arthropoda"
"SELVA","Spring","Maxillopoda_ASV_13791",3,12,2,5,TRUE,0.416666666666667,0.666666666666667,"5/12 vs 2/3",0.569230769230769,1,FALSE,"ns","Maxillopoda_ASV_13791","Arthropoda"
"SELVA","Spring","Maxillopoda_ASV_13792",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Maxillopoda_ASV_13792","Arthropoda"
"SELVA","Spring","Maxillopoda_ASV_13839",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13839","Arthropoda"
