"TBS_5_F2_Water_all"	"TBS_7_F2_Water_all"	"SEL_7_F1_Water_all"	"SEL_8_F1_Water_all"	"TBS_8_F3_Water_all"	"TBS_8_F1_Water_all"	"SEL_1_F1_Water_all"	"SEL_1_F2_Water_all"	"SEL_1_F3_Water_all"	"SEL_10_F1_Water_all"	"SEL_10_F2_Water_all"	"SEL_10_F3_Water_all"	"SEL_11_F1_Water_all"	"SEL_11_F2_Water_all"	"SEL_11_F3_Water_all"	"SEL_12_F1_Water_all"	"SEL_12_F2_Water_all"	"SEL_12_F3_Water_all"	"SEL_3_F1_Water_all"	"SEL_3_F2_Water_all"	"SEL_3_F3_Water_all"	"SEL_5_F1_Water_all"	"SEL_5_F2_Water_all"	"SEL_5_F3_Water_all"	"SEL_6_F1_Water_all"	"SEL_6_F2_Water_all"	"SEL_6_F3_Water_all"	"SEL_7_F2_Water_all"	"SEL_7_F3_Water_all"	"SEL_8_F2_Water_all"	"SEL_8_F3_Water_all"	"SEL_9_F1_Water_all"	"SEL_9_F2_Water_all"	"TBS_1_F1_Water_all"	"TBS_1_F2_Water_all"	"TBS_1_F3_Water_all"	"TBS_10_F1_Water_all"	"TBS_10_F2_Water_all"	"TBS_10_F3_Water_all"	"TBS_11_F1_Water_all"	"TBS_11_F2_Water_all"	"TBS_11_F3_Water_all"	"TBS_12_F1_Water_all"	"TBS_12_F2_Water_all"	"TBS_12_F3_Water_all"	"TBS_3_F1_Water_all"	"TBS_3_F2_Water_all"	"TBS_3_F3_Water_all"	"TBS_5_F1_Water_all"	"TBS_5_F3_Water_all"	"TBS_6_F1_Water_all"	"TBS_6_F2_Water_all"	"TBS_6_F3_Water_all"	"TBS_7_F1_Water_all"	"TBS_7_F3_Water_all"	"TBS_8_F2_Water_all"	"TBS_9_F1_Water_all"	"TBS_9_F2_Water_all"	"TBS_9_F3_Water_all"	"Unknown"
"TBS_SUM_G2_Biofilm"	3.1014537196847e-05	0.00108785311306332	0.0100174058409236	0.00447344199488036	0.000618785401190127	0.00560799460271205	3.34951141246684e-07	1.34605965708355e-09	2.80930400229061e-05	4.14467329628992e-05	5.32301519340332e-06	3.21042751138936e-06	4.41837611543684e-06	3.72705850419699e-11	5.89116169408608e-10	2.16451289886684e-08	0.00011532824957051	5.92235788978322e-08	2.58310941690332e-05	1.35229481680674e-05	5.07319718263437e-06	0.000800883145202104	0.000483788916075878	0.000930449164139128	4.85748521279632e-05	0.000239137203463421	2.05754559998839e-06	0.00018080806082743	0.00493717705066298	0.000248151978148428	0.00186123180261381	0.000531548759043184	0.000732799600747952	0.00502349670406423	0.000895373187574483	0.00929032032525039	3.48765635848126e-05	2.04548826861092e-06	3.58419146949658e-05	0.00124797229462423	0.000183845284490958	7.38038381523263e-05	8.05030825509239e-05	0.00218868021423283	0.00285166553295998	0.027892436109035	0.0005357426239358	0.00791569480817004	2.07976030782416e-07	0.000849297220280785	0.000121354193751893	0.000687294163022779	0.0235399816626216	0.0367194852351299	0.0354112605186865	0.000568976761273602	0.0720197831092019	0.0102023759060543	0.00756836109162785	0.720983555748918
"TBS_SUM_wPET1_Biofilm"	2.51744408619266e-09	0.000113061137805093	0.0212708697822179	0.00783859909886362	0.000108721484820793	0.00283671471934636	1.11232282731586e-05	3.07129394570894e-07	5.1712313458464e-08	6.77318498717355e-05	1.51238386244996e-06	3.14848516514516e-05	5.45357946628305e-07	2.54822763165966e-11	2.81080571578405e-05	3.14711714850943e-06	0.000164883129000441	0.000163808598002446	2.37346454189428e-05	1.01348216589417e-05	2.1223963260098e-05	1.2535049242354e-05	4.47358079709963e-05	0.000209583633278837	4.9673347839898e-10	2.86440288589576e-10	5.66246788619326e-11	0.000460430375842439	0.00153630746201726	0.005023206327818	0.0622073837368331	0.000134326512051314	9.74618652899165e-06	0.00128240636005186	7.94852241661669e-05	0.000161783964948878	1.01651686347922e-06	1.64310761247347e-05	7.19146839668734e-07	0.000145355051211287	9.72524736083675e-06	3.27532946030676e-05	1.06909129881279e-05	3.41178436867641e-06	2.72031409791331e-05	0.00421071570300199	0.00222961133124703	0.00246753679053053	1.21278111319326e-09	3.61456955368041e-06	8.34918478025343e-07	2.25876231717014e-05	0.00090005495142865	0.000925667637994776	0.019709162857485	0.000481893518190596	0.0017610195843254	0.00094761280320606	2.1970182658363e-05	0.862212713053119
"TBS_SUM_G3_Biofilm"	4.10699719709163e-08	0.000306863156432287	0.00279549876888913	0.0593751595351401	0.000415399558525045	0.0168167948623951	2.86119682046118e-05	5.91341608780238e-05	1.9314552967811e-07	0.000192217159639072	3.66427243614335e-05	9.82693882732458e-05	8.72266601628896e-09	3.3116119994008e-05	2.65971950899953e-09	0.000702176474045906	9.05786006050938e-05	3.68294517901537e-06	0.00110784664261939	0.000135455328852264	0.000576616046407979	4.50790629490421e-07	6.88019406024089e-05	6.59812771608082e-06	4.0076915735989e-05	1.06957605965875e-06	3.48541912659196e-05	0.000265757292960047	0.00919015572827434	0.00014203700607204	0.0660017367447633	0.000120445422521128	8.43692315907324e-09	0.000190904858170228	1.00997482699885e-05	5.45369449444573e-05	3.75531884564715e-05	9.20589336723861e-06	9.89181256915555e-06	0.00106869668760647	0.00016517944682991	0.000249301401956543	0.000211537117185055	5.82518349544577e-05	5.64512561278162e-06	0.00358748752079667	0.00128477670613868	0.0017352726835446	1.52504309148674e-07	0.00202783497208983	1.61394614289031e-05	1.58985716060224e-05	4.01000910123983e-10	0.00282863068834937	0.0180132313562412	0.000316132366947459	0.0272857612955087	0.000124139510655375	0.000122400873647827	0.78192503581596
"SEL_SUM_wPET1_Biofilm"	0.0151498554466677	3.61485097329704e-05	0.017389678126792	0.0106594748383934	0.000243426096816654	0.000403313692300855	6.33621495225946e-77	9.69578706167674e-122	1.53131665523149e-73	1.05150224519286e-142	0.000215463421736573	5.3033628866288e-64	1.51496886610456e-243	1.25188994855989e-290	2.92650592851349e-183	0.00295963132137485	5.89555934397205e-69	6.26467282106169e-05	2.09972541229064e-35	1.68400659068425e-41	5.93985242571149e-50	2.98675414515059e-20	3.13109189314687e-25	5.38373597144806e-14	1.24554085436523e-28	2.88294229702006e-05	0.000107543531689761	3.91365823902456e-05	0.0495783596680981	0.0291120510737558	0.00274268516886718	0.000118954540560042	6.24179941119234e-50	0.000324475278995538	2.95128736649631e-34	1.81514001175753e-40	2.81189212146337e-115	4.14584289563542e-133	6.83612739940996e-73	0.00037725166368068	1.88321005069596e-34	2.41183645185274e-18	3.94881794016918e-124	1.42808686799121e-318	2.27343146521067e-198	0.00160067628644524	5.70215593121591e-30	0.000148178934279929	0.000109066190875555	2.20418271688042e-05	2.68296585429215e-15	0.127666547891689	1.71851778263377e-16	6.24728401997218e-05	3.80776510149504e-05	2.33470371008614e-18	3.81383779732072e-29	3.48699470026214e-05	4.07215819673944e-40	0.740769143318234
"SEL_SUM_G2_Biofilm"	1.46711439697763e-09	0.0017448838678307	0.0271261683939585	0.0122303729970513	0.000135420372420874	0.00418711292315213	1.29299261574081e-09	5.12055118130015e-09	3.13496864167192e-09	3.15290376431697e-07	5.89413035808699e-06	2.97475641790697e-05	1.4155798200735e-05	8.32456922737416e-12	6.13874755286421e-07	1.60539999251544e-11	0.00534015931613367	2.76472863028923e-05	2.72535972700532e-05	4.24755616794217e-08	7.45065128575782e-07	0.00527237579492501	0.00307885336395357	0.0438612126683982	8.53984230660121e-08	7.5490045884168e-10	3.15984678207936e-08	0.00177367948273767	0.0295018826357576	0.000207176798613617	0.000548804026892365	0.00440228904348304	0.00438968508055435	0.102430913644294	0.0605157463331892	0.0365263874396864	1.3325026262806e-05	0.000600445066925414	0.000768472800448834	0.00654424110573079	0.000241067258442776	0.00387783984784847	0.0123319934585943	0.00572509478762098	0.00327447860883075	0.0464974975558606	0.00145214922707578	0.0129341681525509	1.9459962774896e-07	0.000137441484962079	0.0003084774002556	0.0128946949186468	0.0533761522700262	0.0701448180488188	0.00455450402268805	0.00158541501521365	0.177943929794408	0.0743966881164673	0.0212638505310829	0.145753392844649
"TBS_SUM_PE1_Biofilm"	2.50502271051007e-08	0.00493003145588653	0.0149641320685159	0.0397024515370705	0.000865954395602709	0.00480154146015635	1.40740420715637e-05	6.14029245135771e-05	1.09858733843417e-07	0.000470341188494725	2.88739722151015e-05	6.71405036107596e-05	1.26414461149813e-06	1.28890965293453e-08	0.000151901115284044	5.49329203240516e-08	0.00242837283371445	8.05506643984053e-06	0.000377693594774458	1.41253467780828e-06	0.000532212406744061	0.000570524491807383	0.000143347960751248	0.00150997806492837	8.18358678695746e-06	1.90905182405009e-06	1.8759219534825e-06	0.000218708435971697	0.0118771676540605	0.00481553638607019	0.00749919876542054	0.0592113668319133	0.0929167331299131	0.00736653471625499	0.019221634841448	0.00110189177244999	0.00012647555356417	0.000116538159414693	9.00955916736082e-06	0.000561825764994432	0.000126519991362485	0.000189666075536676	0.000200712649205492	0.000194364187056822	0.00152342160135784	0.0104718350222402	0.000317434814263083	0.00214183980831038	9.0822221046997e-07	0.000627319677470018	4.24245200349084e-06	0.00115330949265339	0.00906138620941225	0.0322521867344697	0.000792778496126552	0.000782278688698551	0.0312026159715785	0.0211909814455368	0.000640327280975654	0.610440372555475
"TBS_SUM_wPET2_Biofilm"	6.99248309925281e-10	0.000380175620241758	8.97814880665017e-05	0.0432633596897789	0.000350754092378571	0.000275651138385907	7.49465530935714e-06	1.73225336859425e-07	7.82386484224723e-08	1.76687970322077e-07	1.07880530098326e-05	3.09588708187671e-06	1.07565407411595e-10	2.60887265797489e-05	3.12542191290146e-12	3.13696953610555e-10	5.73950735492074e-07	2.76305705660116e-07	0.000237091641706862	2.48940457160868e-05	0.000150784698644079	1.74443004119051e-06	9.12307147312041e-06	7.67409134499523e-07	5.27922637364541e-10	1.33051359291373e-07	7.09287100097334e-11	9.82469983783864e-05	0.00647535306136284	0.000931876830956073	0.0149844048388029	0.107564174242502	0.0252124015764181	4.92267641920492e-07	1.75193795265714e-07	1.06397008553736e-07	8.72335246470387e-10	1.1165553042356e-08	5.64691574629025e-11	2.27422673677322e-08	1.89921427039525e-10	6.3876018538427e-08	5.5286428426754e-08	3.07052649253879e-09	8.19323459580624e-09	0.000177337672921814	0.000199358683228327	0.000341197622177197	1.67598769327196e-10	3.62192232569149e-10	3.60982888289197e-07	1.27322619242909e-07	1.07706031727701e-09	0.00108166473905465	0.00384575821978965	5.97292171863877e-05	4.38362681436105e-05	7.21436617783541e-05	2.21847845583701e-05	0.794055894529391
"SEL_SUM_G3_Biofilm"	3.36274859362699e-09	0.0019824687823027	0.00694919436332367	0.0119175234213674	0.000480161953147194	0.000457860846854507	2.27166798899767e-07	1.20079235367689e-08	7.30586395548475e-08	1.48710162036166e-07	9.90201456612401e-05	1.52515231333568e-06	1.39804968438437e-05	3.26732839043715e-11	3.78772650351301e-11	0.000561942159503183	0.0155403351487847	3.26292278100863e-05	4.03061295082738e-05	2.69724488213702e-08	4.05741820559314e-05	0.00251164406245275	0.0022673968434584	0.0506459934369463	5.07713506011883e-08	1.47439526669816e-10	7.75613297796996e-09	0.000529225554064334	0.129047658109622	5.89691587694839e-05	0.000221211586963771	1.43029635586318e-06	2.50124473578214e-05	0.0452449189351085	0.0252455909510529	0.00767366822171773	0.000783472891332109	0.000101880588835378	0.000188312246100492	0.00305819310802897	0.00144334899070458	0.00120682031611866	0.00252052008187803	0.00275782544299651	0.00613196146115539	0.0170389763305971	0.000640298953212359	0.000223718106778581	2.72494434337048e-06	0.000415196653551362	2.34970890389525e-05	0.0065779592124938	0.102675824028221	0.0542818734334755	0.052583822328538	0.00221350905986499	0.0403136847741495	0.150912917128278	0.0353915026916344	0.216921368501132
"TBS_SUM_PE2_Biofilm"	1.22095951918497e-07	8.25217950681596e-05	0.000224610966612973	0.0205484866484181	0.000306364724229794	0.00219489118974707	1.69043012991515e-05	7.73111835795162e-11	1.4502117141374e-09	4.13434998077824e-08	6.92013759354561e-05	2.22688084053681e-05	2.67778098655775e-05	3.06024679054767e-17	1.89538112658446e-13	2.29562114823648e-05	0.00264283911623824	3.70004688193317e-08	1.71727664719511e-06	1.3938095175994e-06	7.87746153307463e-05	1.53639779517924e-07	0.000108314444259345	1.74681565126923e-07	7.11879263685713e-06	0.000252751717689661	6.7155668467681e-05	5.14730214093113e-06	0.00165010811534998	0.00461539734454254	0.0157235606581605	0.258807502979949	0.456864850195955	1.73191942802213e-05	1.91260907669731e-06	1.30993731757388e-05	3.78199457117899e-06	1.7896796029313e-07	7.25768673736297e-06	0.000113025158134966	5.85385393111914e-12	3.04953159942282e-11	2.5590381531989e-06	6.12807813825039e-10	4.31175326133997e-07	0.00308081448075974	0.00058747012352267	0.00196329813923844	4.65729662042496e-07	0.0014926969981551	0.00306321451084034	0.00447825040606189	0.00334828071030229	0.00221621367854245	0.00526425457828823	8.05947158615501e-05	0.00964247287420689	9.98090696627793e-05	6.33623478313091e-05	0.200117089633565
"TBS_SUM_wPET3_Biofilm"	6.6435482175807e-08	0.000321356874134458	0.00431956108293972	0.0107392823333352	0.00117745963303979	0.00738916253874507	2.9498632726187e-05	8.51059323368242e-06	0.000141351130370909	1.45320103368682e-05	5.06277041956714e-06	1.24835684204192e-07	1.10198330441655e-07	4.1610472305976e-05	9.01421801576832e-08	0.00056214428721268	1.52026733997866e-05	9.24344350477891e-08	3.59489441986398e-05	1.33894355742062e-05	9.90271714916966e-07	6.622014813103e-07	6.95777879680179e-06	7.40444243058387e-06	1.63548922948047e-06	9.60932223157891e-07	8.43233163173891e-05	4.34282683116022e-05	0.00226933283033203	0.00291112238130942	0.00624727381107904	0.0215179044471844	0.027894572026892	3.43726313519206e-05	0.000150586590191677	1.16618406487376e-05	3.36353953674005e-05	3.77363314338448e-05	0.000173225508320421	3.91166131478281e-06	6.04302404252492e-07	1.31079402234406e-09	2.71357900657205e-06	3.87950570256426e-07	1.69093039406394e-05	0.0012789195762978	0.00021967270569388	0.00276706154716233	1.03083060590216e-06	5.76736347596e-05	6.87977388876147e-08	2.14341402858693e-07	1.70293958016893e-06	0.00522724854241083	0.0389700502057287	0.00212548508211238	0.0062804510452814	0.000788164754415209	0.000187974068337398	0.855827409867741
"SEL_3_G1_Biofilm"	1.46441902903843e-08	0.00389321741930378	4.83933361998947e-05	1.08799762161554e-05	0.003017555076698	0.00624058955116938	3.19946416715459e-06	1.58897393336147e-05	4.65945586762779e-06	0.0176614888808448	0.00333166305651317	0.0288195527670028	0.00354430310804486	0.000760350392235113	0.000270366739972173	0.000546806185461121	7.59880636951708e-08	0.000121170757615701	4.83601593733135e-07	2.76857476590239e-05	5.84717623478795e-06	1.53307616758392e-05	2.70917142483362e-05	1.90704561996469e-05	8.05185270415862e-07	7.81523981222548e-07	2.08992440479707e-07	0.0268217359560599	0.00147210940331969	0.000112329145140317	6.37315540559281e-05	0.000413050463091341	6.69604843090507e-05	0.000473007286765582	0.000797513377191949	3.1820858723234e-05	0.00200921461451495	0.00233255140628434	0.00383086076354287	0.0458116465264523	0.00554231750754818	0.0517620750137535	3.32668863893061e-05	1.97958585924685e-07	7.38116200062449e-05	0.000270303972804828	0.00019824332487871	0.000584885564321603	4.61503334219913e-06	3.03736325210114e-06	0.000491126005010011	6.62340605714652e-05	8.72148031918459e-06	0.0010651182647377	0.00881619803427692	0.00130027114083901	0.000899576316357728	5.03506099096274e-05	0.000473929647483804	0.775731706657958
"SEL_3_G2_Biofilm"	4.76342673455271e-07	2.99991691874493e-09	9.02622449063927e-14	3.12500521031548e-12	4.52863275119137e-08	4.21434786016467e-09	2.65792828666673e-08	5.57544729934047e-07	4.05712603367279e-07	0.00722624106866465	0.00560395093597963	0.0125102460225602	3.55908368253798e-07	3.52714793591999e-08	6.14491264452968e-06	6.32302769433358e-08	2.89550390698506e-07	1.37466973801198e-06	2.23870866355297e-05	0.00041738229453352	0.00191631652856193	2.3423331892075e-11	9.91074407513014e-09	1.14128049274231e-11	1.85027614141464e-06	3.47647632533106e-09	3.49072043216839e-05	0.0097238568326283	0.000542877928556942	1.3240998695327e-05	4.62315456242856e-06	5.12931520553899e-09	1.36766550395022e-09	9.92385571123377e-06	1.9319301978189e-06	5.74773998351526e-06	9.23413975143036e-07	1.56638759496067e-06	4.03248514772947e-06	0.00945628263165199	0.0177728530363021	0.0620882719132304	2.59280800325719e-10	6.14964249838197e-15	2.99861388507146e-12	0.00834238496713911	0.00262345246524092	0.0240523591550482	2.92694718937534e-06	0.00576886297672289	4.83027475893976e-14	9.84003490422326e-16	2.77297368730943e-15	0.000256013852677503	8.66360111004004e-05	1.64842666599754e-07	3.71809055218572e-08	4.79787683708996e-08	6.01458669403085e-08	0.831497837343668
"SEL_3_G3_Biofilm"	5.43390785990937e-07	2.09058028998634e-13	2.41684914922942e-11	3.41449588753941e-12	5.75278214731502e-11	1.69613935815391e-12	9.47124738749576e-07	7.65458191983877e-08	1.50263361186822e-08	6.0198067122974e-07	0.000526284682122034	0.000312105030443281	3.83165246359265e-09	1.2041803775036e-09	4.48165725034818e-09	7.93485145439975e-11	0.000712956137687884	7.22741977457261e-09	1.28820592412019e-05	5.25989292383206e-05	0.000597006203093243	2.24563184613687e-07	0.000655882359533187	1.73460611919998e-07	6.45947035991495e-06	0.000642706570532546	0.00037182254577541	0.00277750027814453	0.00109426149118217	0.000182926400727215	2.68257205131921e-06	0.000660444737818459	3.56217348705638e-05	1.02154260463433e-05	8.73334739031799e-05	5.00058533177571e-06	3.42734333496622e-07	4.96995836657857e-07	1.52583979695846e-08	0.0042726015344104	0.00198750574227219	0.000647315575759858	4.50045428943052e-06	1.1990553009197e-09	9.081753507477e-05	0.00259375467156409	0.00117337090048979	0.0117841793039239	8.18419486096285e-05	0.000141970219995576	1.2846338522124e-05	1.93878915584678e-05	2.254771383575e-05	0.00182199789320802	9.45672333579032e-05	9.83607308191161e-08	0.000292410151342554	2.60294625390308e-05	9.00579081571183e-06	0.966173105398552
"SEL_3_PE1_Biofilm"	3.36603454914829e-08	1.90587791026367e-05	4.99417614901297e-06	1.10745992219209e-06	1.88548476307821e-07	2.80863854828549e-07	5.60366306379638e-05	6.16837546043013e-05	7.8747702537592e-05	9.85066735344389e-05	0.000118298952441313	0.000216895689933337	5.83010133457331e-06	1.07277266562447e-05	4.36893900008619e-05	2.8995551231913e-06	6.8163170193006e-05	0.000433302168066948	0.000138578848755352	0.000172854297758379	0.00116167213243849	3.80478327900978e-08	4.80264738258267e-06	3.0553046396413e-07	3.47764451740223e-05	3.69050849959812e-07	3.13474288114823e-06	0.000703779592025514	0.000279055316984193	0.000155276690179329	0.000117459361151855	1.22847928412164e-05	7.96446998076028e-06	0.000648569129372868	0.000155356934606937	0.000143192438616163	2.27791372861441e-05	5.09442074624047e-05	7.19124838729192e-06	0.0148214428709061	0.00663626401772798	0.00108002537741561	0.000160119925654693	1.82613049953425e-06	5.35526839831484e-05	0.00713007144449148	0.00406093698017716	0.00699076036799726	1.13951472782929e-07	2.83581896303473e-06	1.26474569993531e-10	6.00562105008121e-10	2.39172282317809e-11	0.000213774295214404	0.00114133246303921	3.59853348974393e-06	5.90060239810161e-05	0.000923445566899516	0.0012007307447674	0.95047933198702
"SEL_3_PE2_Biofilm"	9.57198831065684e-07	3.44420127892049e-11	1.52509588054214e-14	1.97531162515171e-12	2.85664875202726e-11	4.07705937764067e-05	6.59700906964406e-05	0.000351652200692865	6.95106458987955e-08	7.89262326253223e-06	7.1374804614028e-05	8.62872493460332e-05	1.14323697321159e-10	3.04626805738268e-11	5.1111877371217e-10	2.54259138412019e-08	5.75528050184169e-10	7.12832544204207e-05	0.000150992209520302	0.000196730206409598	0.000292732512005727	4.00416852903049e-05	3.26742832829935e-08	3.02160762374523e-12	0.000497765975899987	4.91267067623975e-07	1.13983808810878e-05	0.000835421797851083	0.000489204182357372	0.00132578411715476	0.000110906290281028	4.15242117001964e-05	4.18210953525846e-05	0.000148158588499073	0.000122432735259515	0.000331265607536973	3.14138498698633e-06	1.76575516023499e-06	3.2634004412987e-07	0.0109144296284443	0.00222971414801244	0.00230610353288415	3.95694598999168e-09	3.92755149187397e-13	3.38035243443657e-09	0.00983777782840179	0.00348611088844747	0.0221266391254132	0.000103973031877122	0.0149138594647888	6.76675836394276e-20	2.52828230909714e-14	1.19350392225519e-16	0.000102490875687003	7.66106494754823e-05	4.59151033926437e-09	1.02306801120501e-06	5.03455612197379e-05	0.000242200679025739	0.928270488319889
"SEL_3_PE3_Biofilm"	1.12218805918443e-06	1.80462639251766e-16	1.25521887400664e-10	3.58378884708349e-30	6.47767964917049e-18	2.73669385910715e-09	3.85672437056613e-19	6.24311352422769e-16	0.00020460656997223	7.95014717505994e-05	0.000893200003573473	7.03376003553791e-06	4.89826647350146e-15	2.62271624427401e-17	1.93765391091687e-14	7.58246459481866e-19	7.6673019043484e-17	3.7465296380886e-10	0.000132677146106125	6.49846264971027e-06	0.000209297209082429	5.00223885886396e-19	4.10197400957805e-12	1.29526292748456e-15	0.000192146546058897	2.30215656807093e-10	5.91560509676144e-06	9.35380527681498e-06	0.00212590618635808	6.6759222701456e-05	4.56595808326392e-05	2.75523605587118e-17	6.88626331707539e-15	4.37476431508161e-05	3.69196331315108e-05	4.7427363433722e-05	0.000220434457713659	4.49940663273185e-10	3.38405780747477e-14	0.0185960561806727	0.000369181347471614	2.57818320590047e-06	6.13451588221591e-10	1.14497705298657e-20	9.35543303382713e-18	0.0122361398086397	0.00507723663483406	0.0188255431670487	0.000117524293642924	0.00624548920892974	3.61975858957475e-29	1.68022057014815e-26	3.61695731444403e-27	0.000408070176373027	1.74783513782756e-05	1.39149474927561e-08	1.32063362764872e-06	5.11393346593795e-06	1.6856186818504e-07	0.933769874214265
"SEL_3_PET1_Biofilm"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.68997463687144e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.85180232500251e-10	1.03403235655366e-09	8.57143207463565e-09	0	0	0	0	3.23318696825907e-07	0	0	0	0	3.98283653461416e-07	5.68855506829531e-07	9.80139584981372e-07	0	0	0	0	0	0	0	0	0	0	0	0.999997718442916
"SEL_3_PET2_Biofilm"	0	1.07103820036803e-11	2.58364396301165e-07	2.9450712731577e-10	0	0	3.48181801175947e-05	2.46370964185159e-06	9.8646476357348e-06	1.00788090492396e-08	0	3.31645746973706e-09	0	0	8.46543469340817e-08	0	1.07166147225351e-06	1.15084061479342e-05	3.49852968742939e-05	0.000612203437716007	0.000596876996750342	1.51138429529756e-10	0	3.14213984348314e-10	4.87898545348022e-12	0	0	2.22064564410045e-06	2.20010750574542e-06	2.45598845717903e-08	2.85580337472619e-07	1.11627910670386e-07	2.7202945059136e-07	1.16345764042037e-06	5.74240697605088e-05	6.75931963294021e-05	0	0	2.05602400765282e-08	7.45144914839611e-08	2.16657164408836e-06	0	6.25218043908856e-05	0	2.91666469244361e-05	0.000909496234553877	0.000795253026168861	6.68334752320372e-05	3.54757672745119e-09	1.81603622886809e-08	0	0	0	1.26069523332285e-06	5.57111879950081e-06	2.9075934686716e-09	7.38022477660457e-07	1.32729397259364e-08	2.20686864790633e-06	0.996689207772445
"SEL_3_PET3_Biofilm"	5.04315101119943e-07	3.49837742797895e-11	2.12731540473863e-10	4.24167219165657e-14	2.31269160807482e-07	3.46168071301542e-09	5.04053319608465e-09	2.99142768339524e-08	3.64946276465728e-08	0.00441967309294635	0.0106077675930287	0.00119668343766393	4.48455333472832e-08	6.40481924637747e-08	6.18575203142712e-07	1.41276046455088e-11	3.33638005087108e-11	2.22380214508869e-06	4.28653417808321e-08	3.16140577960058e-07	5.15825260222216e-06	8.39273387368374e-12	3.2205543646617e-06	3.16040403604123e-11	0.000570125961902001	1.25755711074989e-09	7.98036919982346e-05	0.00252952091610024	0.000158218440941216	9.03750922918813e-06	7.65018845851531e-07	0.000276821803088428	0.00219631295053335	1.27808218480297e-05	1.21285962040834e-07	5.46954094325696e-08	1.71313311067897e-07	1.16881096659582e-05	3.53119902940123e-07	0.00837813388312318	0.0171768495704515	0.0135173238049819	4.9959173580647e-10	2.06508062460187e-15	3.72551094160851e-13	0.0133857493935102	0.00343146985467418	0.0205055765102118	1.09238531589028e-05	0.00571666965557852	2.82050779988897e-19	3.17181513956164e-18	1.68785522071482e-19	7.17914031369519e-05	2.40092349557492e-05	4.96332519286157e-08	8.24655270532306e-07	1.20512465928464e-07	5.84379475607925e-07	0.895697522221266
"SEL_3_wPE1_Biofilm"	6.60433266017169e-07	1.47634073825334e-11	3.51299474766096e-13	2.45725230576659e-15	1.28041746093704e-13	7.90540085435036e-08	1.80425199924124e-07	2.15096854259457e-06	3.90851362301115e-05	6.45845677769787e-05	0.00139807905851004	0.000326550404517195	4.0399145484478e-11	3.15333838910403e-12	4.30652791170455e-05	2.7575132432607e-08	5.60076287850777e-10	0.00123015806369991	3.28901231931719e-07	0.00016465714328342	1.26076776306924e-05	4.32483138342109e-12	4.4181404232865e-09	2.95093379567481e-12	1.69017063751067e-05	1.57161579402924e-12	3.45380891951767e-05	0.00143287011121304	6.66077752182099e-05	0.000360634075077082	0.000244598385601644	5.9113192327148e-12	5.7062105691124e-05	8.83226562423962e-06	0.00035522872749438	9.14109582683726e-07	2.88410134192407e-08	7.79866653830858e-07	2.95867890723355e-08	0.00911386290023206	0.004612639673816	0.00622174648023407	5.8900370631655e-09	8.12158462252632e-13	2.58626954617493e-10	0.0108483422300653	0.000728043024514116	0.0257497876427978	4.10383728825697e-06	0.0134672866951264	1.27289897318196e-21	5.54161397919185e-17	7.30673765708082e-21	5.34601763552095e-05	0.000748102034500754	4.24435687516191e-09	2.5703611605169e-07	1.9256431621223e-05	0.000426052973255728	0.922145803084795
"SEL_3_wPE2_Biofilm"	0	0	0	0	0.0065236810562412	0.00195377307349226	0.000244940794603962	0.000897608874210572	0.00153860484696196	0.0220517342966793	0.0382650799397447	0.066991346739979	0.00478441108864089	0.00697957702253468	0.0044006798042163	0.000141824342575062	8.55245998084191e-05	0.000917129106247242	0.00112872429643915	0.00371719467195903	0.00525580940510688	0	1.36171763487821e-08	2.47015926799605e-07	5.56449040677703e-06	1.27545942583423e-10	0	2.67651207467736e-07	9.83775218461873e-07	6.56169418077288e-06	6.43022009941157e-07	0.0014188536469858	0.00152959650402451	0.00505460571975965	0.000750307418846254	0.00510242955385935	0.0139353693301142	0.0261071197585893	0.00279815111426326	0.0842993372883814	0.0312276409444228	0.127354928896935	0.0150817644253603	0.00169056402524156	0.00482591379924626	0.00628054244849994	0.00073928155482977	0.00690444992764172	0	0	0	0	1.41603433715354e-07	0	5.18798204632112e-05	6.60859958408618e-05	0.00329048848025557	0.0127443404580513	0.0180839235498153	0.464770358382026
